fecha,venta,
2016-06-21,"$14,00",
2016-06-22,"$14,00",
2016-06-23,"$14,00",
2016-06-24,"$15,00",
2016-06-25,"$15,00",
2016-06-26,"$15,00",
2016-06-27,"$15,00",
2016-06-28,"$15,00",
2016-06-29,"$15,00",
2016-06-30,"$15,00",
2016-07-01,"$15,00",
2016-07-02,"$15,00",
2016-07-03,"$15,00",
2016-07-04,"$15,00",
2016-07-05,"$15,00",
2016-07-06,"$15,00",
2016-07-07,"$15,00",
2016-07-08,"$15,00",
2016-07-09,"$15,00",
2016-07-10,"$15,00",
2016-07-11,"$15,00",
2016-07-12,"$15,00",
2016-07-13,"$15,00",
2016-07-14,"$15,00",
2016-07-15,"$15,00",
2016-07-16,"$15,00",
2016-07-17,"$15,00",
2016-07-18,"$15,00",
2016-07-19,"$15,00",
2016-07-20,"$15,00",
2016-07-21,"$15,00",
2016-07-22,"$15,00",
2016-07-23,"$15,00",
2016-07-24,"$15,00",
2016-07-25,"$15,00",
2016-07-26,"$15,00",
2016-07-27,"$15,00",
2016-07-28,"$15,00",
2016-07-29,"$15,00",
2016-07-30,"$15,00",
2016-07-31,"$15,00",
2016-08-01,"$15,00",
2016-08-02,"$15,00",
2016-08-03,"$15,00",
2016-08-04,"$15,00",
2016-08-05,"$15,00",
2016-08-06,"$15,00",
2016-08-07,"$15,00",
2016-08-08,"$15,00",
2016-08-09,"$15,00",
2016-08-10,"$15,00",
2016-08-11,"$15,00",
2016-08-12,"$15,00",
2016-08-13,"$15,00",
2016-08-14,"$15,00",
2016-08-15,"$15,00",
2016-08-16,"$15,00",
2016-08-17,"$15,00",
2016-08-18,"$15,00",
2016-08-19,"$15,00",
2016-08-20,"$15,00",
2016-08-21,"$15,00",
2016-08-22,"$15,00",
2016-08-23,"$15,00",
2016-08-24,"$15,00",
2016-08-25,"$15,00",
2016-08-26,"$15,00",
2016-08-27,"$15,00",
2016-08-28,"$15,00",
2016-08-29,"$15,00",
2016-08-30,"$15,00",
2016-08-31,"$15,00",
2016-09-01,"$15,00",
2016-09-02,"$15,00",
2016-09-03,"$15,00",
2016-09-04,"$15,00",
2016-09-05,"$15,00",
2016-09-06,"$15,00",
2016-09-07,"$15,00",
2016-09-08,"$15,00",
2016-09-09,"$15,00",
2016-09-10,"$15,00",
2016-09-11,"$15,00",
2016-09-12,"$15,00",
2016-09-13,"$15,00",
2016-09-14,"$15,00",
2016-09-15,"$15,00",
2016-09-16,"$15,00",
2016-09-17,"$15,00",
2016-09-18,"$15,00",
2016-09-19,"$15,00",
2016-09-20,"$15,00",
2016-09-21,"$15,00",
2016-09-22,"$15,00",
2016-09-23,"$15,00",
2016-09-24,"$15,00",
2016-09-25,"$15,00",
2016-09-26,"$15,00",
2016-09-27,"$15,00",
2016-09-28,"$16,00",
2016-09-29,"$16,00",
2016-09-30,"$16,00",
2016-10-01,"$16,00",
2016-10-02,"$16,00",
2016-10-03,"$16,00",
2016-10-04,"$15,00",
2016-10-05,"$15,00",
2016-10-06,"$15,00",
2016-10-07,"$15,00",
2016-10-08,"$15,00",
2016-10-09,"$15,00",
2016-10-10,"$15,00",
2016-10-11,"$15,00",
2016-10-12,"$15,00",
2016-10-13,"$15,00",
2016-10-14,"$15,00",
2016-10-15,"$15,00",
2016-10-16,"$15,00",
2016-10-17,"$15,00",
2016-10-18,"$15,00",
2016-10-19,"$15,00",
2016-10-20,"$15,00",
2016-10-21,"$15,00",
2016-10-22,"$15,00",
2016-10-23,"$15,00",
2016-10-24,"$15,00",
2016-10-25,"$15,00",
2016-10-26,"$15,00",
2016-10-27,"$15,00",
2016-10-28,"$15,00",
2016-10-29,"$15,00",
2016-10-30,"$15,00",
2016-10-31,"$15,00",
2016-11-01,"$15,00",
2016-11-02,"$15,00",
2016-11-03,"$15,00",
2016-11-04,"$15,00",
2016-11-05,"$15,00",
2016-11-06,"$15,00",
2016-11-07,"$15,00",
2016-11-08,"$15,00",
2016-11-09,"$15,00",
2016-11-10,"$15,00",
2016-11-11,"$15,00",
2016-11-12,"$15,00",
2016-11-13,"$15,00",
2016-11-14,"$16,00",
2016-11-15,"$16,00",
2016-11-16,"$16,00",
2016-11-17,"$16,00",
2016-11-18,"$16,00",
2016-11-19,"$16,00",
2016-11-20,"$16,00",
2016-11-21,"$16,00",
2016-11-22,"$16,00",
2016-11-23,"$16,00",
2016-11-24,"$16,00",
2016-11-25,"$16,00",
2016-11-26,"$16,00",
2016-11-27,"$16,00",
2016-11-28,"$16,00",
2016-11-29,"$16,00",
2016-11-30,"$16,00",
2016-12-01,"$16,00",
2016-12-02,"$16,00",
2016-12-03,"$16,00",
2016-12-04,"$16,00",
2016-12-05,"$16,00",
2016-12-06,"$16,00",
2016-12-07,"$16,00",
2016-12-08,"$16,00",
2016-12-09,"$16,00",
2016-12-10,"$16,00",
2016-12-11,"$16,00",
2016-12-12,"$16,00",
2016-12-13,"$16,00",
2016-12-14,"$16,00",
2016-12-15,"$16,00",
2016-12-16,"$16,00",
2016-12-17,"$16,00",
2016-12-18,"$16,00",
2016-12-19,"$16,00",
2016-12-20,"$16,00",
2016-12-21,"$16,00",
2016-12-22,"$16,00",
2016-12-23,"$16,00",
2016-12-24,"$16,00",
2016-12-25,"$16,00",
2016-12-26,"$16,00",
2016-12-27,"$16,00",
2016-12-28,"$16,00",
2016-12-29,"$16,00",
2016-12-30,"$16,00",
2016-12-31,"$16,00",
2017-01-01,"$16,00",
2017-01-02,"$16,00",
2017-01-03,"$16,00",
2017-01-04,"$16,00",
2017-01-05,"$16,00",
2017-01-06,"$16,00",
2017-01-07,"$16,00",
2017-01-08,"$16,00",
2017-01-09,"$16,00",
2017-01-10,"$16,00",
2017-01-11,"$16,00",
2017-01-12,"$16,00",
2017-01-13,"$16,00",
2017-01-14,"$16,00",
2017-01-15,"$16,00",
2017-01-16,"$16,00",
2017-01-17,"$16,00",
2017-01-18,"$16,00",
2017-01-19,"$16,00",
2017-01-20,"$16,00",
2017-01-21,"$16,00",
2017-01-22,"$16,00",
2017-01-23,"$16,00",
2017-01-24,"$16,00",
2017-01-25,"$16,00",
2017-01-26,"$16,00",
2017-01-27,"$16,00",
2017-01-28,"$16,00",
2017-01-29,"$16,00",
2017-01-30,"$16,00",
2017-01-31,"$16,00",
2017-02-01,"$16,00",
2017-02-02,"$16,00",
2017-02-03,"$16,00",
2017-02-04,"$16,00",
2017-02-05,"$16,00",
2017-02-06,"$16,00",
2017-02-07,"$16,00",
2017-02-08,"$16,00",
2017-02-09,"$16,00",
2017-02-10,"$16,00",
2017-02-11,"$16,00",
2017-02-12,"$16,00",
2017-02-13,"$16,00",
2017-02-14,"$16,00",
2017-02-15,"$16,00",
2017-02-16,"$16,00",
2017-02-17,"$16,00",
2017-02-18,"$16,00",
2017-02-19,"$16,00",
2017-02-20,"$16,00",
2017-02-21,"$16,00",
2017-02-22,"$16,00",
2017-02-23,"$16,00",
2017-02-24,"$16,00",
2017-02-25,"$16,00",
2017-02-26,"$16,00",
2017-02-27,"$16,00",
2017-02-28,"$16,00",
2017-03-01,"$16,00",
2017-03-02,"$16,00",
2017-03-03,"$16,00",
2017-03-04,"$16,00",
2017-03-05,"$16,00",
2017-03-06,"$16,00",
2017-03-07,"$16,00",
2017-03-08,"$16,00",
2017-03-09,"$16,00",
2017-03-10,"$16,00",
2017-03-11,"$16,00",
2017-03-12,"$16,00",
2017-03-13,"$16,00",
2017-03-14,"$16,00",
2017-03-15,"$16,00",
2017-03-16,"$16,00",
2017-03-17,"$16,00",
2017-03-18,"$16,00",
2017-03-19,"$16,00",
2017-03-20,"$16,00",
2017-03-21,"$16,00",
2017-03-22,"$16,00",
2017-03-23,"$16,00",
2017-03-24,"$16,00",
2017-03-25,"$16,00",
2017-03-26,"$16,00",
2017-03-27,"$16,00",
2017-03-28,"$16,00",
2017-03-29,"$16,00",
2017-03-30,"$16,00",
2017-03-31,"$16,00",
2017-04-01,"$16,00",
2017-04-02,"$16,00",
2017-04-03,"$16,00",
2017-04-04,"$16,00",
2017-04-05,"$16,00",
2017-04-06,"$16,00",
2017-04-07,"$16,00",
2017-04-08,"$16,00",
2017-04-09,"$16,00",
2017-04-10,"$16,00",
2017-04-11,"$16,00",
2017-04-12,"$16,00",
2017-04-13,"$15,00",
2017-04-14,"$15,00",
2017-04-15,"$15,00",
2017-04-16,"$15,00",
2017-04-17,"$16,00",
2017-04-18,"$16,00",
2017-04-19,"$16,00",
2017-04-20,"$16,00",
2017-04-21,"$16,00",
2017-04-22,"$16,00",
2017-04-23,"$16,00",
2017-04-24,"$16,00",
2017-04-25,"$16,00",
2017-04-26,"$16,00",
2017-04-27,"$16,00",
2017-04-28,"$16,00",
2017-04-29,"$16,00",
2017-04-30,"$16,00",
2017-05-01,"$16,00",
2017-05-02,"$16,00",
2017-05-03,"$16,00",
2017-05-04,"$16,00",
2017-05-05,"$16,00",
2017-05-06,"$16,00",
2017-05-07,"$16,00",
2017-05-08,"$16,00",
2017-05-09,"$16,00",
2017-05-10,"$16,00",
2017-05-11,"$16,00",
2017-05-12,"$16,00",
2017-05-13,"$16,00",
2017-05-14,"$16,00",
2017-05-15,"$16,00",
2017-05-16,"$16,00",
2017-05-17,"$16,00",
2017-05-18,"$16,00",
2017-05-19,"$16,00",
2017-05-20,"$16,00",
2017-05-21,"$16,00",
2017-05-22,"$16,00",
2017-05-23,"$16,00",
2017-05-24,"$16,00",
2017-05-25,"$16,00",
2017-05-26,"$16,00",
2017-05-27,"$16,00",
2017-05-28,"$16,00",
2017-05-29,"$16,00",
2017-05-30,"$16,00",
2017-05-31,"$16,00",
2017-06-01,"$16,00",
2017-06-02,"$16,00",
2017-06-03,"$16,00",
2017-06-04,"$16,00",
2017-06-05,"$16,00",
2017-06-06,"$16,00",
2017-06-07,"$16,00",
2017-06-08,"$16,00",
2017-06-09,"$16,00",
2017-06-10,"$16,00",
2017-06-11,"$16,00",
2017-06-12,"$16,00",
2017-06-13,"$16,00",
2017-06-14,"$16,00",
2017-06-15,"$16,00",
2017-06-16,"$16,00",
2017-06-17,"$16,00",
2017-06-18,"$16,00",
2017-06-19,"$16,00",
2017-06-20,"$16,00",
2017-06-21,"$16,00",
2017-06-22,"$16,00",
2017-06-23,"$16,00",
2017-06-24,"$16,00",
2017-06-25,"$16,00",
2017-06-26,"$16,00",
2017-06-27,"$17,00",
2017-06-28,"$17,00",
2017-06-29,"$17,00",
2017-06-30,"$17,00",
2017-07-01,"$17,00",
2017-07-02,"$17,00",
2017-07-03,"$17,00",
2017-07-04,"$17,00",
2017-07-05,"$17,00",
2017-07-06,"$17,00",
2017-07-07,"$17,00",
2017-07-08,"$17,00",
2017-07-09,"$17,00",
2017-07-10,"$17,00",
2017-07-11,"$17,00",
2017-07-12,"$17,00",
2017-07-13,"$17,00",
2017-07-14,"$17,00",
2017-07-15,"$17,00",
2017-07-16,"$17,00",
2017-07-17,"$17,00",
2017-07-18,"$17,00",
2017-07-19,"$17,00",
2017-07-20,"$17,00",
2017-07-21,"$18,00",
2017-07-22,"$18,00",
2017-07-23,"$18,00",
2017-07-24,"$18,00",
2017-07-25,"$18,00",
2017-07-26,"$18,00",
2017-07-27,"$18,00",
2017-07-28,"$18,00",
2017-07-29,"$18,00",
2017-07-30,"$18,00",
2017-07-31,"$18,00",
2017-08-01,"$18,00",
2017-08-02,"$18,00",
2017-08-03,"$18,00",
2017-08-04,"$18,00",
2017-08-05,"$18,00",
2017-08-06,"$18,00",
2017-08-07,"$18,00",
2017-08-08,"$18,00",
2017-08-09,"$18,00",
2017-08-10,"$18,00",
2017-08-11,"$18,00",
2017-08-12,"$18,00",
2017-08-13,"$18,00",
2017-08-14,"$18,00",
2017-08-15,"$17,00",
2017-08-16,"$17,00",
2017-08-17,"$18,00",
2017-08-18,"$18,00",
2017-08-19,"$18,00",
2017-08-20,"$18,00",
2017-08-21,"$18,00",
2017-08-22,"$18,00",
2017-08-23,"$18,00",
2017-08-24,"$17,00",
2017-08-25,"$18,00",
2017-08-26,"$18,00",
2017-08-27,"$18,00",
2017-08-28,"$18,00",
2017-08-29,"$18,00",
2017-08-30,"$18,00",
2017-08-31,"$18,00",
2017-09-01,"$18,00",
2017-09-02,"$18,00",
2017-09-03,"$18,00",
2017-09-04,"$18,00",
2017-09-05,"$18,00",
2017-09-06,"$18,00",
2017-09-07,"$18,00",
2017-09-08,"$18,00",
2017-09-09,"$18,00",
2017-09-10,"$18,00",
2017-09-11,"$18,00",
2017-09-12,"$17,00",
2017-09-13,"$17,00",
2017-09-14,"$17,00",
2017-09-15,"$17,00",
2017-09-16,"$17,00",
2017-09-17,"$17,00",
2017-09-18,"$17,00",
2017-09-19,"$17,00",
2017-09-20,"$17,00",
2017-09-21,"$18,00",
2017-09-22,"$18,00",
2017-09-23,"$18,00",
2017-09-24,"$18,00",
2017-09-25,"$18,00",
2017-09-26,"$18,00",
2017-09-27,"$18,00",
2017-09-28,"$18,00",
2017-09-29,"$18,00",
2017-09-30,"$18,00",
2017-10-01,"$18,00",
2017-10-02,"$18,00",
2017-10-03,"$18,00",
2017-10-04,"$18,00",
2017-10-05,"$18,00",
2017-10-06,"$18,00",
2017-10-07,"$18,00",
2017-10-08,"$18,00",
2017-10-09,"$18,00",
2017-10-10,"$18,00",
2017-10-11,"$18,00",
2017-10-12,"$18,00",
2017-10-13,"$18,00",
2017-10-14,"$18,00",
2017-10-15,"$18,00",
2017-10-16,"$18,00",
2017-10-17,"$18,00",
2017-10-18,"$18,00",
2017-10-19,"$18,00",
2017-10-20,"$18,00",
2017-10-21,"$18,00",
2017-10-22,"$18,00",
2017-10-23,"$18,00",
2017-10-24,"$18,00",
2017-10-25,"$18,00",
2017-10-26,"$18,00",
2017-10-27,"$18,00",
2017-10-28,"$18,00",
2017-10-29,"$18,00",
2017-10-30,"$18,00",
2017-10-31,"$18,00",
2017-11-01,"$18,00",
2017-11-02,"$18,00",
2017-11-03,"$18,00",
2017-11-04,"$18,00",
2017-11-05,"$18,00",
2017-11-06,"$18,00",
2017-11-07,"$18,00",
2017-11-08,"$18,00",
2017-11-09,"$18,00",
2017-11-10,"$18,00",
2017-11-11,"$18,00",
2017-11-12,"$18,00",
2017-11-13,"$18,00",
2017-11-14,"$18,00",
2017-11-15,"$18,00",
2017-11-16,"$18,00",
2017-11-17,"$18,00",
2017-11-18,"$18,00",
2017-11-19,"$18,00",
2017-11-20,"$18,00",
2017-11-21,"$18,00",
2017-11-22,"$18,00",
2017-11-23,"$18,00",
2017-11-24,"$18,00",
2017-11-25,"$18,00",
2017-11-26,"$18,00",
2017-11-27,"$18,00",
2017-11-28,"$18,00",
2017-11-29,"$18,00",
2017-11-30,"$18,00",
2017-12-01,"$18,00",
2017-12-02,"$18,00",
2017-12-03,"$18,00",
2017-12-04,"$18,00",
2017-12-05,"$18,00",
2017-12-06,"$18,00",
2017-12-07,"$18,00",
2017-12-08,"$18,00",
2017-12-09,"$18,00",
2017-12-10,"$18,00",
2017-12-11,"$18,00",
2017-12-12,"$18,00",
2017-12-13,"$18,00",
2017-12-14,"$18,00",
2017-12-15,"$18,00",
2017-12-16,"$18,00",
2017-12-17,"$18,00",
2017-12-18,"$18,00",
2017-12-19,"$18,00",
2017-12-20,"$18,00",
2017-12-21,"$18,00",
2017-12-22,"$18,00",
2017-12-23,"$18,00",
2017-12-24,"$18,00",
2017-12-25,"$18,00",
2017-12-26,"$18,00",
2017-12-27,"$19,00",
2017-12-28,"$19,00",
2017-12-29,"$19,00",
2017-12-30,"$19,00",
2017-12-31,"$19,00",
2018-01-01,"$19,00",
2018-01-02,"$19,00",
2018-01-03,"$19,00",
2018-01-04,"$19,00",
2018-01-05,"$19,00",
2018-01-06,"$19,00",
2018-01-07,"$19,00",
2018-01-08,"$19,00",
2018-01-09,"$19,00",
2018-01-10,"$19,00",
2018-01-11,"$19,00",
2018-01-12,"$19,00",
2018-01-13,"$19,00",
2018-01-14,"$19,00",
2018-01-15,"$19,00",
2018-01-16,"$19,00",
2018-01-17,"$19,00",
2018-01-18,"$19,00",
2018-01-19,"$19,00",
2018-01-20,"$19,00",
2018-01-21,"$19,00",
2018-01-22,"$19,00",
2018-01-23,"$19,00",
2018-01-24,"$19,00",
2018-01-25,"$20,00",
2018-01-26,"$20,00",
2018-01-27,"$20,00",
2018-01-28,"$20,00",
2018-01-29,"$20,00",
2018-01-30,"$20,00",
2018-01-31,"$20,00",
2018-02-01,"$20,00",
2018-02-02,"$20,00",
2018-02-03,"$20,00",
2018-02-04,"$20,00",
2018-02-05,"$20,00",
2018-02-06,"$20,00",
2018-02-07,"$20,00",
2018-02-08,"$20,00",
2018-02-09,"$20,00",
2018-02-10,"$20,00",
2018-02-11,"$20,00",
2018-02-12,"$20,00",
2018-02-13,"$20,00",
2018-02-14,"$20,00",
2018-02-15,"$20,00",
2018-02-16,"$20,00",
2018-02-17,"$20,00",
2018-02-18,"$20,00",
2018-02-19,"$20,00",
2018-02-20,"$20,00",
2018-02-21,"$20,00",
2018-02-22,"$20,00",
2018-02-23,"$20,00",
2018-02-24,"$20,00",
2018-02-25,"$20,00",
2018-02-26,"$20,00",
2018-02-27,"$20,00",
2018-02-28,"$20,00",
2018-03-01,"$20,00",
2018-03-02,"$20,00",
2018-03-03,"$21,00",
2018-03-04,"$21,00",
2018-03-05,"$21,00",
2018-03-06,"$21,00",
2018-03-07,"$21,00",
2018-03-08,"$21,00",
2018-03-09,"$21,00",
2018-03-10,"$21,00",
2018-03-11,"$21,00",
2018-03-12,"$21,00",
2018-03-13,"$21,00",
2018-03-14,"$21,00",
2018-03-15,"$21,00",
2018-03-16,"$21,00",
2018-03-17,"$21,00",
2018-03-18,"$21,00",
2018-03-19,"$21,00",
2018-03-20,"$21,00",
2018-03-21,"$21,00",
2018-03-22,"$21,00",
2018-03-23,"$21,00",
2018-03-24,"$21,00",
2018-03-25,"$21,00",
2018-03-26,"$21,00",
2018-03-27,"$20,00",
2018-03-28,"$20,00",
2018-03-29,"$20,00",
2018-03-30,"$20,00",
2018-03-31,"$20,00",
2018-04-01,"$20,00",
2018-04-02,"$20,00",
2018-04-03,"$20,00",
2018-04-04,"$20,00",
2018-04-05,"$20,00",
2018-04-06,"$21,00",
2018-04-07,"$21,00",
2018-04-08,"$21,00",
2018-04-09,"$21,00",
2018-04-10,"$20,00",
2018-04-11,"$20,00",
2018-04-12,"$20,00",
2018-04-13,"$20,00",
2018-04-14,"$21,00",
2018-04-15,"$21,00",
2018-04-16,"$21,00",
2018-04-17,"$21,00",
2018-04-18,"$20,00",
2018-04-19,"$20,00",
2018-04-20,"$20,00",
2018-04-21,"$20,00",
2018-04-22,"$20,00",
2018-04-23,"$20,00",
2018-04-24,"$21,00",
2018-04-25,"$21,00",
2018-04-26,"$21,00",
2018-04-27,"$21,00",
2018-04-28,"$21,00",
2018-04-29,"$21,00",
2018-04-30,"$21,00",
2018-05-01,"$21,00",
2018-05-02,"$21,00",
2018-05-03,"$22,00",
2018-05-04,"$23,00",
2018-05-05,"$22,00",
2018-05-06,"$22,00",
2018-05-07,"$22,00",
2018-05-08,"$23,00",
2018-05-09,"$23,00",
2018-05-10,"$23,00",
2018-05-11,"$24,00",
2018-05-12,"$24,00",
2018-05-13,"$24,00",
2018-05-14,"$25,00",
2018-05-15,"$25,00",
2018-05-16,"$25,00",
2018-05-17,"$25,00",
2018-05-18,"$25,00",
2018-05-19,"$25,00",
2018-05-20,"$25,00",
2018-05-21,"$25,00",
2018-05-22,"$25,00",
2018-05-23,"$25,00",
2018-05-24,"$25,00",
2018-05-25,"$25,00",
2018-05-26,"$25,00",
2018-05-27,"$25,00",
2018-05-28,"$25,00",
2018-05-29,"$25,00",
2018-05-30,"$25,00",
2018-05-31,"$26,00",
2018-06-01,"$26,00",
2018-06-02,"$26,00",
2018-06-03,"$26,00",
2018-06-04,"$26,00",
2018-06-05,"$26,00",
2018-06-06,"$26,00",
2018-06-07,"$26,00",
2018-06-08,"$26,00",
2018-06-09,"$26,00",
2018-06-10,"$26,00",
2018-06-11,"$26,00",
2018-06-12,"$26,00",
2018-06-13,"$26,00",
2018-06-14,"$28,00",
2018-06-15,"$29,00",
2018-06-16,"$29,00",
2018-06-17,"$29,00",
2018-06-18,"$29,00",
2018-06-19,"$28,00",
2018-06-20,"$28,00",
2018-06-21,"$28,00",
2018-06-22,"$28,00",
2018-06-23,"$28,00",
2018-06-24,"$28,00",
2018-06-25,"$28,00",
2018-06-26,"$28,00",
2018-06-27,"$28,00",
2018-06-28,"$28,00",
2018-06-29,"$29,00",
2018-06-30,"$30,00",
2018-07-01,"$30,00",
2018-07-02,"$29,00",
2018-07-03,"$29,00",
2018-07-04,"$29,00",
2018-07-05,"$29,00",
2018-07-06,"$29,00",
2018-07-07,"$29,00",
2018-07-08,"$29,00",
2018-07-09,"$29,00",
2018-07-10,"$28,00",
2018-07-11,"$28,00",
2018-07-12,"$28,00",
2018-07-13,"$28,00",
2018-07-14,"$28,00",
2018-07-15,"$28,00",
2018-07-16,"$28,00",
2018-07-17,"$28,00",
2018-07-18,"$28,00",
2018-07-19,"$28,00",
2018-07-20,"$28,00",
2018-07-21,"$28,00",
2018-07-22,"$28,00",
2018-07-23,"$28,00",
2018-07-24,"$28,00",
2018-07-25,"$28,00",
2018-07-26,"$28,00",
2018-07-27,"$28,00",
2018-07-28,"$28,00",
2018-07-29,"$28,00",
2018-07-30,"$28,00",
2018-07-31,"$28,00",
2018-08-01,"$28,00",
2018-08-02,"$28,00",
2018-08-03,"$28,00",
2018-08-04,"$28,00",
2018-08-05,"$28,00",
2018-08-06,"$28,00",
2018-08-07,"$28,00",
2018-08-08,"$28,00",
2018-08-09,"$28,00",
2018-08-10,"$29,00",
2018-08-11,"$30,00",
2018-08-12,"$30,00",
2018-08-13,"$30,00",
2018-08-14,"$30,00",
2018-08-15,"$31,00",
2018-08-16,"$31,00",
2018-08-17,"$30,00",
2018-08-18,"$30,00",
2018-08-19,"$30,00",
2018-08-20,"$30,00",
2018-08-21,"$31,00",
2018-08-22,"$31,00",
2018-08-23,"$31,00",
2018-08-24,"$31,00",
2018-08-25,"$31,00",
2018-08-26,"$31,00",
2018-08-27,"$32,00",
2018-08-28,"$32,00",
2018-08-29,"$33,00",
2018-08-30,"$38,00",
2018-08-31,"$39,00",
2018-09-01,"$38,00",
2018-09-02,"$38,00",
2018-09-03,"$39,00",
2018-09-04,"$39,00",
2018-09-05,"$40,00",
2018-09-06,"$39,00",
2018-09-07,"$38,00",
2018-09-08,"$38,00",
2018-09-09,"$38,00",
2018-09-10,"$38,00",
2018-09-11,"$38,00",
2018-09-12,"$39,00",
2018-09-13,"$40,00",
2018-09-14,"$40,00",
2018-09-15,"$41,00",
2018-09-16,"$41,00",
2018-09-17,"$40,00",
2018-09-18,"$40,00",
2018-09-19,"$40,00",
2018-09-20,"$40,00",
2018-09-21,"$39,00",
2018-09-22,"$38,00",
2018-09-23,"$38,00",
2018-09-24,"$38,00",
2018-09-25,"$39,00",
2018-09-26,"$39,00",
2018-09-27,"$40,00",
2018-09-28,"$41,00",
2018-09-29,"$42,00",
2018-09-30,"$42,00",
2018-10-01,"$41,00",
2018-10-02,"$40,00",
2018-10-03,"$39,00",
2018-10-04,"$39,00",
2018-10-05,"$39,00",
2018-10-06,"$39,00",
2018-10-07,"$39,00",
2018-10-08,"$39,00",
2018-10-09,"$38,00",
2018-10-10,"$38,00",
2018-10-11,"$38,00",
2018-10-12,"$38,00",
2018-10-13,"$38,00",
2018-10-14,"$38,00",
2018-10-15,"$38,00",
2018-10-16,"$37,00",
2018-10-17,"$37,00",
2018-10-18,"$37,00",
2018-10-19,"$38,00",
2018-10-20,"$38,00",
2018-10-21,"$38,00",
2018-10-22,"$38,00",
2018-10-23,"$38,00",
2018-10-24,"$38,00",
2018-10-25,"$38,00",
2018-10-26,"$38,00",
2018-10-27,"$38,00",
2018-10-28,"$38,00",
2018-10-29,"$38,00",
2018-10-30,"$38,00",
2018-10-31,"$37,00",
2018-11-01,"$37,00",
2018-11-02,"$37,00",
2018-11-03,"$37,00",
2018-11-04,"$37,00",
2018-11-05,"$37,00",
2018-11-06,"$37,00",
2018-11-07,"$37,00",
2018-11-08,"$37,00",
2018-11-09,"$36,00",
2018-11-10,"$36,00",
2018-11-11,"$36,00",
2018-11-12,"$36,00",
2018-11-13,"$37,00",
2018-11-14,"$37,00",
2018-11-15,"$37,00",
2018-11-16,"$37,00",
2018-11-17,"$37,00",
2018-11-18,"$37,00",
2018-11-19,"$37,00",
2018-11-20,"$37,00",
2018-11-21,"$37,00",
2018-11-22,"$37,00",
2018-11-23,"$38,00",
2018-11-24,"$38,00",
2018-11-25,"$38,00",
2018-11-26,"$39,00",
2018-11-27,"$40,00",
2018-11-28,"$40,00",
2018-11-29,"$39,00",
2018-11-30,"$39,00",
2018-12-01,"$39,00",
2018-12-02,"$39,00",
2018-12-03,"$38,00",
2018-12-04,"$38,00",
2018-12-05,"$39,00",
2018-12-06,"$39,00",
2018-12-07,"$39,00",
2018-12-08,"$38,00",
2018-12-09,"$38,00",
2018-12-10,"$39,00",
2018-12-11,"$39,00",
2018-12-12,"$39,00",
2018-12-13,"$39,00",
2018-12-14,"$39,00",
2018-12-15,"$39,00",
2018-12-16,"$39,00",
2018-12-17,"$39,00",
2018-12-18,"$39,00",
2018-12-19,"$39,00",
2018-12-20,"$39,00",
2018-12-21,"$39,00",
2018-12-22,"$39,00",
2018-12-23,"$39,00",
2018-12-24,"$39,00",
2018-12-25,"$39,00",
2018-12-26,"$39,00",
2018-12-27,"$39,00",
2018-12-28,"$39,00",
2018-12-29,"$39,00",
2018-12-30,"$39,00",
2018-12-31,"$39,00",
2019-01-01,"$39,00",
2019-01-02,"$39,00",
2019-01-03,"$39,00",
2019-01-04,"$38,00",
2019-01-05,"$38,00",
2019-01-06,"$38,00",
2019-01-07,"$38,00",
2019-01-08,"$38,00",
2019-01-09,"$39,00",
2019-01-10,"$38,00",
2019-01-11,"$38,00",
2019-01-12,"$38,00",
2019-01-13,"$38,00",
2019-01-14,"$38,00",
2019-01-15,"$38,00",
2019-01-16,"$38,00",
2019-01-17,"$39,00",
2019-01-18,"$39,00",
2019-01-19,"$39,00",
2019-01-20,"$39,00",
2019-01-21,"$39,00",
2019-01-22,"$39,00",
2019-01-23,"$39,00",
2019-01-24,"$39,00",
2019-01-25,"$38,00",
2019-01-26,"$38,00",
2019-01-27,"$38,00",
2019-01-28,"$38,00",
2019-01-29,"$38,00",
2019-01-30,"$39,00",
2019-01-31,"$38,00",
2019-02-01,"$38,00",
2019-02-02,"$38,00",
2019-02-03,"$38,00",
2019-02-04,"$38,00",
2019-02-05,"$38,00",
2019-02-06,"$38,00",
2019-02-07,"$39,00",
2019-02-08,"$39,00",
2019-02-09,"$39,00",
2019-02-10,"$39,00",
2019-02-11,"$39,00",
2019-02-12,"$39,00",
2019-02-13,"$39,00",
2019-02-14,"$39,00",
2019-02-15,"$39,00",
2019-02-16,"$40,00",
2019-02-17,"$40,00",
2019-02-18,"$40,00",
2019-02-19,"$40,00",
2019-02-20,"$41,00",
2019-02-21,"$41,00",
2019-02-22,"$40,00",
2019-02-23,"$40,00",
2019-02-24,"$40,00",
2019-02-25,"$40,00",
2019-02-26,"$40,00",
2019-02-27,"$40,00",
2019-02-28,"$40,00",
2019-03-01,"$40,00",
2019-03-02,"$41,00",
2019-03-03,"$41,00",
2019-03-04,"$41,00",
2019-03-05,"$41,00",
2019-03-06,"$41,00",
2019-03-07,"$42,00",
2019-03-08,"$43,00",
2019-03-09,"$42,00",
2019-03-10,"$42,00",
2019-03-11,"$42,00",
2019-03-12,"$42,00",
2019-03-13,"$42,00",
2019-03-14,"$42,00",
2019-03-15,"$41,00",
2019-03-16,"$41,00",
